product_category,product_subcategory,brand,delivery_status,assembly_service_requested,payment_method,order_id,customer_id,product_price,shipping_cost,assembly_cost,total_amount,delivery_window_days,customer_rating,sales_amount
Kitchen,Kitchen Cabinet,CB2,Delivered,True,Cash on Delivery,85065,9792,1929.55,128.1,278.5,2336.15,6,3.2,2336.15
Dining Room,Dining Table,HomeGoods,In Transit,False,PayPal,29641,3695,1836.93,0.0,0.0,1836.93,6,3.6,1836.93
Outdoor,Lounge Chair,Crate & Barrel,Cancelled,True,Bank Transfer,53007,9525,728.48,139.58,66.14,934.2,2,2.2,934.2
Kitchen,Kitchen Cabinet,HomeGoods,Delivered,True,Debit Card,67912,2904,1964.9,89.8,54.67,2109.37,12,4.5,2109.37
Outdoor,Outdoor Table,IKEA,In Transit,True,Google Pay,99167,4365,1029.17,142.13,161.34,1332.64,2,1.9,1332.64
Bedroom,Chest of Drawers,West Elm,Pending,True,PayPal,86434,9008,2979.13,0.0,62.27,3041.4,4,4.2,3041.4
Bedroom,Bed Frame,HomeGoods,Cancelled,True,PayPal,21919,9361,2593.96,93.89,177.91,2865.76,9,3.5,2865.76
Outdoor,Outdoor Table,Target,Rescheduled,False,PayPal,68390,1911,1475.65,0.0,0.0,1475.65,6,4.7,1475.65
Living Room,Side Table,Crate & Barrel,Delivered,True,Credit Card,69432,3161,509.33,148.63,54.83,712.7900000000001,13,3.8,712.7900000000001
Kitchen,Bar Cart,World Market,Failed Delivery,True,Apple Pay,77272,7806,1884.23,114.5,190.37,2189.1,14,,2189.1
Kitchen,Pantry Cabinet,Overstock,In Transit,True,Credit Card,69873,1945,442.25,99.68,233.85,775.7800000000001,1,2.9,775.7800000000001
Outdoor,Outdoor Table,World Market,Failed Delivery,False,Apple Pay,83242,8575,257.93,78.92,0.0,336.85,12,,336.85
Outdoor,Garden Chair,Target,In Transit,False,Google Pay,98181,6049,1777.24,0.0,0.0,1777.24,5,3.7,1777.24
Kitchen,Pantry Cabinet,World Market,Pending,False,Bank Transfer,12853,7487,617.31,118.13,0.0,735.4399999999999,14,,735.4399999999999
Dining Room,China Cabinet,West Elm,In Transit,True,Credit Card,43352,1049,327.4,98.3,259.56,685.26,12,4.9,685.26
Outdoor,Lounge Chair,HomeGoods,Failed Delivery,False,Bank Transfer,38560,2196,1352.3,59.42,0.0,1411.72,10,3.7,1411.72
Office,Desk,Wayfair,Failed Delivery,False,Credit Card,15936,7941,1283.12,0.0,0.0,1283.12,6,2.7,1283.12
Bedroom,Dresser,,Pending,True,Google Pay,55158,2044,1294.07,0.0,145.17,1439.24,2,1.1,1439.24
Living Room,Side Table,World Market,Rescheduled,True,PayPal,80931,1987,1058.24,0.0,33.17,1091.41,5,,1091.41
Living Room,Coffee Table,World Market,In Transit,True,Apple Pay,19046,8734,633.51,68.18,109.7,811.3900000000001,11,3.4,811.3900000000001
Outdoor,Garden Chair,Urban Outfitters,In Transit,True,Google Pay,14159,5703,987.09,94.51,45.18,1126.78,5,1.4,1126.78
Kitchen,Bar Cart,HomeGoods,Failed Delivery,False,Credit Card,63591,3948,2280.51,110.35,0.0,2390.86,8,3.2,2390.86
Outdoor,Umbrella,Target,Pending,True,Apple Pay,27750,7887,258.01,43.47,98.02,399.5,8,2.6,399.5
Outdoor,Umbrella,Crate & Barrel,Failed Delivery,False,Cash on Delivery,59081,7266,312.99,63.99,0.0,376.98,9,3.8,376.98
Kitchen,Bar Cart,Pottery Barn,Pending,True,Apple Pay,68790,7184,921.64,0.0,194.42,1116.06,7,2.5,1116.06
Living Room,TV Stand,,In Transit,False,Credit Card,59236,2314,1490.88,80.59,0.0,1571.47,13,1.2,1571.47
Dining Room,China Cabinet,IKEA,Pending,False,PayPal,99486,9835,1520.92,67.34,0.0,1588.26,12,,1588.26
Office,Desk,Crate & Barrel,Delivered,False,Bank Transfer,27431,6697,579.51,132.37,0.0,711.88,12,4.4,711.88
Outdoor,Patio Set,World Market,Cancelled,True,Google Pay,25549,3924,1652.59,0.0,85.62,1738.21,2,3.0,1738.21
Living Room,Sofa,Target,In Transit,True,Apple Pay,80419,7439,2320.8,0.0,100.47,2421.27,4,4.7,2421.27
Bedroom,Dresser,Urban Outfitters,Delivered,True,Debit Card,79316,3086,2765.11,65.59,,3018.89,7,3.8,3018.89
Outdoor,Outdoor Table,Pottery Barn,Delivered,False,Google Pay,39188,1056,825.19,0.0,0.0,825.19,7,4.6,825.19
Living Room,Side Table,Urban Outfitters,Pending,False,Credit Card,12979,5888,1792.8,,0.0,1792.8,3,1.9,1792.8
Bedroom,Nightstand,Crate & Barrel,Delivered,True,PayPal,70686,9920,339.53,65.27,195.53,600.3299999999999,12,2.6,600.3299999999999
Kitchen,Kitchen Cabinet,,Failed Delivery,True,Apple Pay,65591,9715,538.68,0.0,38.87,577.55,8,3.1,577.55
Living Room,Sofa,World Market,Pending,True,Bank Transfer,59712,4762,725.88,68.45,71.8,866.13,6,1.6,866.13
Kitchen,Bar Cart,CB2,Cancelled,True,Credit Card,42441,8546,1990.81,54.38,67.07,2112.26,5,2.4,2112.26
Office,Filing Cabinet,IKEA,Failed Delivery,True,Credit Card,55371,3541,297.4,46.89,59.2,403.49,4,3.9,403.49
Bedroom,Wardrobe,Ashley Furniture,Failed Delivery,False,Google Pay,46129,4088,1656.39,64.34,0.0,1720.73,1,,1720.73
Kitchen,Kitchen Island,Ashley Furniture,Cancelled,False,Debit Card,24790,1527,1660.89,0.0,0.0,1660.89,6,,1660.89
Living Room,Armchair,Urban Outfitters,Pending,False,Google Pay,96533,7868,207.87,29.38,0.0,237.25,13,4.4,237.25
Kitchen,Kitchen Island,World Market,Failed Delivery,False,Apple Pay,90599,1256,343.55,86.8,0.0,430.35,10,2.1,430.35
Outdoor,Garden Chair,Crate & Barrel,Delivered,False,Debit Card,41544,4376,1276.75,84.51,0.0,1361.26,8,1.6,1361.26
Bedroom,Dresser,IKEA,Failed Delivery,False,Cash on Delivery,18819,2653,1965.72,0.0,0.0,1965.72,5,2.5,1965.72
Dining Room,Dining Chair,HomeGoods,Failed Delivery,True,Apple Pay,87849,1550,180.85,55.78,168.75,405.38,11,4.8,405.38
Outdoor,Lounge Chair,CB2,In Transit,False,Debit Card,68515,1797,882.42,86.36,0.0,968.78,11,3.9,968.78
Outdoor,Garden Chair,HomeGoods,Delivered,False,Bank Transfer,42077,1724,1087.84,122.93,0.0,1210.77,8,4.1,1210.77
Dining Room,Dining Chair,World Market,Failed Delivery,False,Credit Card,62725,8191,846.38,104.28,0.0,950.66,5,4.8,950.66
Bedroom,Mattress,CB2,Failed Delivery,False,Google Pay,40715,9843,1112.4,115.97,0.0,1228.37,3,1.1,1228.37
Outdoor,Garden Chair,Pottery Barn,In Transit,True,Cash on Delivery,38477,1924,600.98,106.34,236.26,943.58,13,2.6,943.58
Outdoor,Garden Chair,IKEA,Delivered,True,Cash on Delivery,28367,9255,1408.32,111.04,44.67,1564.03,2,,1564.03
Living Room,TV Stand,Pottery Barn,Failed Delivery,True,PayPal,47914,4836,2342.59,124.36,184.07,2651.02,6,2.3,2651.02
Outdoor,Garden Chair,West Elm,Rescheduled,True,Google Pay,85511,6224,628.07,0.0,58.16,686.23,2,3.5,686.23
Outdoor,Lounge Chair,IKEA,In Transit,True,Apple Pay,85690,6253,1304.77,0.0,41.6,1346.37,3,1.4,1346.37
Office,Filing Cabinet,IKEA,Failed Delivery,False,Bank Transfer,41051,5944,757.17,108.62,0.0,865.79,8,1.7,865.79
Kitchen,Kitchen Cabinet,Ashley Furniture,Cancelled,True,Debit Card,28777,9540,2248.33,138.65,56.75,2443.73,5,4.7,2443.73
Outdoor,Outdoor Table,World Market,Rescheduled,False,Apple Pay,38972,7775,632.38,128.66,0.0,761.04,10,3.0,761.04
Bedroom,Dresser,Target,In Transit,False,Credit Card,49387,5508,2576.07,0.0,0.0,2576.07,9,1.1,2576.07
Outdoor,Garden Chair,Overstock,Cancelled,False,Apple Pay,17989,3869,1305.85,0.0,0.0,1305.85,6,,1305.85
Outdoor,Patio Set,IKEA,Cancelled,True,Bank Transfer,92050,7999,699.32,0.0,32.57,731.8900000000001,4,2.5,731.8900000000001
Dining Room,Buffet,,Cancelled,False,PayPal,82856,9120,737.71,135.36,0.0,873.07,7,1.5,873.07
Kitchen,Bar Cart,,Delivered,False,Cash on Delivery,16145,6642,1375.43,0.0,0.0,1375.43,11,,1375.43
Kitchen,Kitchen Island,World Market,In Transit,True,Cash on Delivery,94320,7244,350.62,34.64,53.72,438.98,6,,438.98
Living Room,Sofa,,Cancelled,False,Cash on Delivery,78742,6222,222.18,26.01,0.0,248.19,14,1.3,248.19
Office,Bookshelf,West Elm,Pending,True,Bank Transfer,64568,7688,1196.31,0.0,42.6,1238.91,4,4.7,1238.91
Living Room,Sofa,Overstock,Failed Delivery,True,Google Pay,29558,5913,1195.83,71.02,198.06,1464.91,9,4.3,1464.91
Outdoor,Garden Chair,CB2,Delivered,True,Debit Card,59343,4012,924.2,109.18,177.74,1211.12,1,,1211.12
Kitchen,Bar Cart,,Delivered,True,Google Pay,80507,8758,1839.93,57.58,175.63,2073.14,4,3.5,2073.14
Office,Computer Table,IKEA,Cancelled,False,Bank Transfer,41584,4692,989.64,0.0,0.0,989.64,14,2.0,989.64
Dining Room,Bar Stool,,Pending,True,Bank Transfer,49418,3365,1533.16,0.0,201.63,1734.79,12,,1734.79
Outdoor,Lounge Chair,Ashley Furniture,Rescheduled,True,PayPal,70689,1944,169.8,80.82,158.81,409.43,6,3.4,409.43
Outdoor,Outdoor Table,Overstock,In Transit,False,Debit Card,83713,7761,893.8,98.04,0.0,991.84,5,2.3,991.84
Kitchen,Bar Cart,HomeGoods,Failed Delivery,False,Cash on Delivery,64592,9683,393.94,51.47,0.0,445.41,8,4.2,445.41
Office,Filing Cabinet,Target,Failed Delivery,False,Cash on Delivery,27575,7363,296.81,80.34,0.0,377.15,7,4.5,377.15
Outdoor,Garden Chair,Pottery Barn,In Transit,True,PayPal,41831,5177,809.04,0.0,79.65,888.6899999999999,3,1.1,888.6899999999999
Dining Room,Dining Chair,CB2,In Transit,False,Apple Pay,36651,6411,141.19,54.42,0.0,195.61,14,3.2,195.61
Kitchen,Pantry Cabinet,,Delivered,True,Debit Card,94765,2295,1252.28,65.98,196.14,1514.4,2,3.8,1514.4
Bedroom,Wardrobe,,Rescheduled,True,Credit Card,68954,7079,2838.51,91.63,163.15,3093.29,6,3.7,3093.29
Kitchen,Bar Cart,Pottery Barn,Delivered,True,Apple Pay,22119,9775,1465.2,87.34,156.53,1709.07,8,,1709.07
Bedroom,Mattress,Wayfair,Rescheduled,False,PayPal,34966,1844,2842.04,141.01,0.0,2983.05,11,4.9,2983.05
Kitchen,Kitchen Cabinet,IKEA,Delivered,True,Google Pay,45187,7179,1836.33,146.55,90.67,2073.55,4,2.9,2073.55
Living Room,Armchair,Overstock,Delivered,False,Credit Card,98299,1647,1925.44,58.13,0.0,1983.57,8,4.6,1983.57
Office,Filing Cabinet,IKEA,Delivered,True,PayPal,19539,4082,1183.96,77.62,184.78,1446.36,1,1.9,1446.36
Kitchen,Pantry Cabinet,Urban Outfitters,In Transit,False,Google Pay,87015,4555,1536.13,145.67,0.0,1681.8,6,3.1,1681.8
Kitchen,Kitchen Island,IKEA,Delivered,True,PayPal,72835,4422,950.36,0.0,124.82,1075.18,7,4.3,1075.18
Bedroom,Mattress,West Elm,Failed Delivery,False,Bank Transfer,53642,5967,993.89,0.0,0.0,993.89,2,4.1,993.89
Office,Computer Table,CB2,Cancelled,False,Google Pay,12009,4470,302.91,58.31,0.0,361.22,2,2.8,361.22
Office,Bookshelf,Target,Cancelled,True,Apple Pay,34906,2922,311.32,34.64,26.31,372.27,6,2.5,372.27
Kitchen,Kitchen Island,Wayfair,Delivered,False,Google Pay,72773,4974,1683.56,89.55,0.0,1773.11,10,1.1,1773.11
Kitchen,Kitchen Island,Ashley Furniture,Rescheduled,True,Debit Card,89220,4350,2243.17,0.0,159.58,2402.75,2,,2402.75
Outdoor,Garden Chair,Target,Pending,False,Apple Pay,61987,4921,301.57,52.02,0.0,353.59,6,,353.59
Office,Computer Table,CB2,Failed Delivery,False,Debit Card,82362,6269,168.25,56.23,0.0,224.48,12,4.3,224.48
Living Room,TV Stand,CB2,In Transit,True,Debit Card,47101,7236,723.01,0.0,41.07,764.08,12,1.2,764.08
Bedroom,Wardrobe,IKEA,Cancelled,False,Bank Transfer,71112,9743,1060.46,113.43,0.0,1173.89,1,2.2,1173.89
Outdoor,Lounge Chair,,Pending,True,Google Pay,95029,6886,1057.55,0.0,61.48,1119.03,8,,1119.03
Dining Room,China Cabinet,Crate & Barrel,Delivered,True,Google Pay,50425,5285,1807.3,,76.81,1884.11,11,2.1,1884.11
Office,Desk,Wayfair,Failed Delivery,True,Credit Card,57139,9401,1265.45,75.63,189.79,1530.87,7,,1530.87
Office,Computer Table,CB2,In Transit,True,Cash on Delivery,75179,8635,1454.18,127.0,55.63,1636.81,7,4.0,1636.81
Kitchen,Kitchen Cabinet,CB2,Rescheduled,False,Cash on Delivery,22924,8692,2132.45,138.67,0.0,2271.12,6,3.6,2271.12
Dining Room,Dining Chair,HomeGoods,Rescheduled,True,Cash on Delivery,51973,4328,1071.09,71.64,120.64,1263.37,12,2.3,1263.37
Bedroom,Nightstand,IKEA,Delivered,True,Credit Card,58589,6126,1518.5,129.5,40.41,1688.41,1,3.5,1688.41
Dining Room,Buffet,,Pending,True,PayPal,64254,1749,824.7,65.95,121.53,1012.18,4,4.0,1012.18
Office,Office Chair,CB2,Pending,True,Bank Transfer,83731,4625,502.41,0.0,114.18,616.59,8,4.5,616.59
Outdoor,Patio Set,Crate & Barrel,Delivered,True,PayPal,29126,1265,1602.48,67.46,43.12,1713.06,8,3.3,1713.06
Living Room,Side Table,HomeGoods,Failed Delivery,True,Apple Pay,44180,7841,1495.43,0.0,53.26,1548.69,11,1.1,1548.69
Bedroom,Bed Frame,IKEA,Cancelled,True,PayPal,48691,3497,1793.77,0.0,,1964.76,12,4.2,1964.76
Bedroom,Mattress,Overstock,Pending,True,PayPal,35715,6404,2115.57,149.58,233.84,2498.99,12,1.9,2498.99
Dining Room,Dining Table,Target,Cancelled,True,Bank Transfer,40149,7223,1236.29,97.25,165.86,1499.4,6,3.2,1499.4
Dining Room,Buffet,Urban Outfitters,Failed Delivery,False,Bank Transfer,84683,5026,430.53,55.13,,485.66,6,1.6,485.66
Kitchen,Pantry Cabinet,Urban Outfitters,In Transit,True,Credit Card,75444,6530,1092.72,110.22,192.47,1395.41,11,4.0,1395.41
Dining Room,China Cabinet,World Market,In Transit,False,Cash on Delivery,43728,9005,1844.77,64.51,0.0,1909.28,9,4.0,1909.28
Bedroom,Chest of Drawers,West Elm,Cancelled,True,Debit Card,94108,9037,1279.6,138.07,39.39,1457.06,5,3.7,1457.06
Outdoor,Outdoor Table,,In Transit,False,Google Pay,70401,3756,957.15,133.65,0.0,1090.8,9,3.1,1090.8
Dining Room,Buffet,CB2,Cancelled,False,Credit Card,56160,3773,1406.82,72.58,,1479.4,3,4.6,1479.4
Kitchen,Kitchen Island,CB2,Rescheduled,False,Bank Transfer,28344,9954,1389.45,119.49,0.0,1508.94,4,2.2,1508.94
Living Room,Coffee Table,Pottery Barn,Pending,True,Apple Pay,74004,4015,254.06,27.33,59.29,340.68,13,1.3,340.68
Dining Room,Buffet,World Market,Rescheduled,False,Apple Pay,81058,1962,120.08,69.82,0.0,189.9,7,2.2,189.9
Outdoor,Umbrella,Pottery Barn,Failed Delivery,False,Cash on Delivery,78674,1554,1129.0,147.7,0.0,1276.7,6,2.0,1276.7
Kitchen,Kitchen Island,Ashley Furniture,Failed Delivery,False,PayPal,19742,1794,1229.94,138.06,0.0,1368.0,1,4.9,1368.0
Kitchen,Kitchen Island,IKEA,Delivered,True,PayPal,10836,7756,482.52,79.32,206.98,768.8199999999999,6,4.9,768.8199999999999
Kitchen,Pantry Cabinet,West Elm,Failed Delivery,True,PayPal,28021,4791,776.42,51.03,48.39,875.8399999999999,8,,875.8399999999999
Outdoor,Umbrella,Pottery Barn,Delivered,True,Cash on Delivery,18908,3474,790.49,115.37,158.57,1064.43,12,1.7,1064.43
Bedroom,Bed Frame,Overstock,Cancelled,True,Debit Card,11198,4583,977.32,60.97,29.98,1068.27,8,2.5,1068.27
Office,Office Chair,Ashley Furniture,Pending,False,Debit Card,76287,8471,509.23,0.0,0.0,509.23,4,4.2,509.23
Bedroom,Mattress,IKEA,Cancelled,False,Google Pay,58916,1990,2260.02,106.28,0.0,2366.3,8,3.8,2366.3
Outdoor,Outdoor Table,HomeGoods,Pending,False,Credit Card,90980,8916,1197.47,0.0,0.0,1197.47,1,3.2,1197.47
Living Room,TV Stand,West Elm,Cancelled,True,Debit Card,96413,8993,2218.9,97.46,56.05,2372.41,3,,2372.41
Office,Computer Table,West Elm,Delivered,True,Debit Card,12061,1108,610.11,0.0,79.11,689.22,2,1.9,689.22
Outdoor,Lounge Chair,West Elm,Delivered,True,Debit Card,79758,7739,168.47,29.5,38.11,236.08,5,1.0,236.08
Office,Desk,HomeGoods,Rescheduled,False,Bank Transfer,11553,1274,347.91,60.61,0.0,408.52,4,,408.52
Outdoor,Umbrella,Ashley Furniture,Rescheduled,True,Debit Card,79391,5501,1566.84,0.0,93.06,1659.9,2,5.0,1659.9
Bedroom,Chest of Drawers,HomeGoods,Pending,True,Debit Card,80220,5697,2297.23,86.17,140.64,2524.04,13,4.5,2524.04
Outdoor,Outdoor Table,Urban Outfitters,In Transit,True,Debit Card,12246,9228,794.78,136.69,242.23,1173.7,13,2.6,1173.7
Kitchen,Kitchen Cabinet,,Pending,True,PayPal,98346,8054,1393.69,0.0,159.95,1553.64,2,4.1,1553.64
Dining Room,Buffet,Wayfair,Failed Delivery,False,Google Pay,33496,2753,633.58,148.67,0.0,782.25,5,3.4,782.25
Office,Filing Cabinet,Crate & Barrel,Rescheduled,True,Bank Transfer,22624,9591,1155.53,108.96,200.56,1465.05,12,2.4,1465.05
Living Room,TV Stand,Target,Delivered,True,Debit Card,29516,4948,1646.98,137.48,192.68,1977.14,6,3.3,1977.14
Dining Room,China Cabinet,West Elm,Cancelled,False,PayPal,35156,9625,1384.59,0.0,0.0,1384.59,11,4.1,1384.59
Bedroom,Chest of Drawers,Overstock,Delivered,True,Bank Transfer,43084,6807,2105.04,105.29,237.26,2447.59,3,,2447.59
Bedroom,Mattress,Wayfair,Rescheduled,False,Apple Pay,45038,7502,1854.67,83.74,0.0,1938.41,6,2.9,1938.41
Kitchen,Kitchen Cabinet,Ashley Furniture,In Transit,False,Cash on Delivery,20357,7112,621.95,75.25,0.0,697.2,14,2.6,697.2
Dining Room,Buffet,IKEA,Failed Delivery,False,Bank Transfer,63218,8520,964.05,108.36,0.0,1072.41,9,1.8,1072.41
Office,Computer Table,Ashley Furniture,Delivered,False,Cash on Delivery,84055,4984,233.47,57.79,0.0,291.26,2,,291.26
Living Room,Sofa,Urban Outfitters,Failed Delivery,False,Debit Card,39603,5914,2148.5,0.0,0.0,2148.5,3,4.7,2148.5
Living Room,Side Table,CB2,In Transit,False,Debit Card,99658,2320,1503.1,0.0,0.0,1503.1,10,2.1,1503.1
Kitchen,Kitchen Cabinet,CB2,Rescheduled,True,Google Pay,95686,1519,2341.27,73.64,176.24,2591.15,3,4.3,2591.15
Living Room,Coffee Table,HomeGoods,In Transit,False,Debit Card,22255,7640,409.71,80.53,0.0,490.24,13,1.4,490.24
Office,Computer Table,World Market,Failed Delivery,True,Apple Pay,59710,7179,315.21,38.02,110.74,463.97,4,2.7,463.97
Bedroom,Mattress,World Market,Failed Delivery,False,Credit Card,82443,8798,436.04,31.15,0.0,467.19,8,4.6,467.19
Kitchen,Kitchen Cabinet,Crate & Barrel,Rescheduled,False,Apple Pay,17355,1154,751.28,93.67,0.0,844.9499999999999,6,,844.9499999999999
Office,Computer Table,HomeGoods,Delivered,True,Debit Card,32463,2354,371.77,35.84,175.26,582.87,7,2.3,582.87
Outdoor,Outdoor Table,HomeGoods,Rescheduled,True,PayPal,75517,8109,1632.45,137.77,82.27,1852.49,2,4.2,1852.49
Dining Room,Buffet,Wayfair,Delivered,False,Debit Card,94529,6427,138.94,57.72,0.0,196.66,7,,196.66
Dining Room,Bar Stool,CB2,Pending,True,Apple Pay,84167,2562,1832.04,0.0,60.96,1893.0,10,3.4,1893.0
Dining Room,Dining Table,Ashley Furniture,Rescheduled,True,PayPal,79226,1697,1545.35,0.0,40.39,1585.74,9,,1585.74
Office,Desk,Wayfair,In Transit,False,Google Pay,40115,4463,496.28,89.39,0.0,585.67,14,1.9,585.67
Living Room,Coffee Table,CB2,Rescheduled,True,Bank Transfer,84289,8790,2205.16,107.26,154.79,2467.21,7,1.9,2467.21
Living Room,Sofa,West Elm,Rescheduled,True,Debit Card,45532,1762,1977.52,0.0,44.48,2022.0,9,3.9,2022.0
Bedroom,Bed Frame,IKEA,Failed Delivery,False,Debit Card,19744,5593,1077.61,0.0,0.0,1077.61,9,3.0,1077.61
Bedroom,Bed Frame,Pottery Barn,In Transit,False,Bank Transfer,81176,1539,1486.84,74.19,0.0,1561.03,10,2.8,1561.03
Living Room,Side Table,Urban Outfitters,Failed Delivery,True,Google Pay,33508,6152,770.89,125.45,170.39,1066.73,5,4.2,1066.73
Kitchen,Pantry Cabinet,Overstock,Failed Delivery,False,Cash on Delivery,12052,4394,2255.34,114.74,0.0,2370.08,13,3.9,2370.08
Dining Room,China Cabinet,World Market,Delivered,False,Cash on Delivery,86943,3362,1880.05,0.0,0.0,1880.05,3,1.8,1880.05
Dining Room,Dining Table,IKEA,In Transit,False,Apple Pay,62205,2260,1248.35,87.59,0.0,1335.94,1,1.8,1335.94
Outdoor,Garden Chair,CB2,Failed Delivery,True,PayPal,49226,3661,892.4,125.88,139.64,1157.92,3,,1157.92
Office,Filing Cabinet,West Elm,Cancelled,False,Credit Card,83919,4939,742.22,138.24,0.0,880.46,3,1.2,880.46
Dining Room,Bar Stool,Wayfair,Delivered,False,Cash on Delivery,84277,7375,200.93,59.88,0.0,260.81,11,1.3,260.81
Kitchen,Pantry Cabinet,Crate & Barrel,In Transit,False,Credit Card,98740,9856,389.15,98.6,0.0,487.75,2,1.8,487.75
Living Room,Coffee Table,,Rescheduled,True,PayPal,53480,7288,1911.98,55.99,102.41,2070.38,7,3.5,2070.38
Dining Room,Bar Stool,Crate & Barrel,Cancelled,True,Bank Transfer,28343,2284,196.74,63.77,,524.28,7,1.1,524.28
Kitchen,Kitchen Island,Overstock,Cancelled,False,PayPal,75639,6666,2497.02,0.0,0.0,2497.02,6,2.8,2497.02
Bedroom,Mattress,Wayfair,Pending,False,Debit Card,17038,2600,2322.01,0.0,0.0,2322.01,5,1.2,2322.01
Bedroom,Nightstand,Ashley Furniture,In Transit,True,Cash on Delivery,67290,4803,1772.49,132.59,232.06,2137.14,5,1.8,2137.14
Living Room,TV Stand,World Market,Cancelled,True,PayPal,19963,6580,1872.65,71.91,167.14,2111.7,11,4.6,2111.7
Office,Bookshelf,Urban Outfitters,Cancelled,False,Cash on Delivery,89320,7499,899.4,140.13,0.0,1039.53,11,3.1,1039.53
Outdoor,Umbrella,Crate & Barrel,Delivered,True,Apple Pay,52778,1485,1008.08,0.0,90.75,1098.83,7,2.3,1098.83
Outdoor,Lounge Chair,CB2,In Transit,False,Apple Pay,93115,5478,234.62,69.38,0.0,304.0,2,3.2,304.0
Bedroom,Bed Frame,CB2,In Transit,False,Google Pay,69054,9038,2137.54,91.26,0.0,2228.8,7,2.2,2228.8
Office,Office Chair,IKEA,Delivered,False,PayPal,39902,6829,1180.45,55.69,0.0,1236.14,14,2.7,1236.14
Living Room,TV Stand,CB2,Delivered,False,Debit Card,82487,7150,742.07,99.19,0.0,841.26,10,2.7,841.26
Kitchen,Bar Cart,HomeGoods,Failed Delivery,True,Credit Card,66603,4043,1039.44,109.34,27.05,1175.83,13,1.6,1175.83
Outdoor,Garden Chair,Overstock,Delivered,True,Bank Transfer,99088,7227,1786.53,0.0,28.34,1814.87,14,3.7,1814.87
Kitchen,Kitchen Island,World Market,Pending,False,Credit Card,21232,5839,388.95,,0.0,480.92,2,,480.92
Kitchen,Kitchen Island,World Market,Delivered,True,Google Pay,42302,2204,2107.15,0.0,273.63,2380.78,8,,2380.78
Kitchen,Kitchen Island,Crate & Barrel,Pending,True,Apple Pay,20752,5390,2129.96,0.0,240.93,2370.89,5,4.1,2370.89
Kitchen,Bar Cart,Pottery Barn,Delivered,False,Google Pay,30214,7225,1815.87,0.0,0.0,1815.87,11,2.9,1815.87
Dining Room,Bar Stool,West Elm,Pending,True,Credit Card,93086,3527,1341.63,91.8,166.63,1600.06,4,1.6,1600.06
Living Room,Ottoman,Ashley Furniture,Delivered,False,Cash on Delivery,61068,6188,2212.83,,0.0,2212.83,3,,2212.83
Dining Room,Bar Stool,Target,In Transit,True,Apple Pay,57277,2745,1200.61,93.53,193.74,1487.88,4,3.6,1487.88
Bedroom,Dresser,Urban Outfitters,Failed Delivery,False,Cash on Delivery,21995,1085,338.26,27.35,0.0,365.61,7,3.0,365.61
Outdoor,Outdoor Table,World Market,Cancelled,False,Debit Card,50405,8286,891.86,124.53,0.0,1016.39,11,4.7,1016.39
Living Room,Coffee Table,West Elm,In Transit,False,Google Pay,57175,5419,2394.87,98.69,0.0,2493.56,3,,2493.56
Kitchen,Pantry Cabinet,Overstock,Delivered,False,Cash on Delivery,23399,3170,2405.54,122.08,0.0,2527.62,1,3.5,2527.62
Kitchen,Kitchen Cabinet,Crate & Barrel,Delivered,True,Google Pay,21442,4070,1041.8,0.0,57.39,1099.19,11,3.9,1099.19
Office,Computer Table,Pottery Barn,Cancelled,False,Google Pay,66489,8353,1490.96,111.22,0.0,1602.18,13,4.2,1602.18
Kitchen,Kitchen Cabinet,Ashley Furniture,Failed Delivery,False,Cash on Delivery,83005,9395,1485.34,54.45,0.0,1539.79,1,3.5,1539.79
Office,Filing Cabinet,Wayfair,Cancelled,False,Cash on Delivery,63483,2692,1378.03,73.09,0.0,1451.12,14,2.8,1451.12
Living Room,Coffee Table,HomeGoods,Pending,True,Credit Card,13442,2468,1737.39,,52.03,1878.9,14,2.6,1878.9
Dining Room,China Cabinet,World Market,In Transit,False,Google Pay,56388,2524,1647.41,91.68,0.0,1739.09,13,1.2,1739.09
